timestamp,pir,tempC,humPct,lux,dbfs,centroidHz,B1_50_200,B2_200_1200,B3_1200_4000,B4_4000_8000,sleep_stage
2026-03-30 3:41,0,23.6,24.5,0,-19,123,0.74,0.21,0.05,0.01,awake
2026-03-30 3:41,0,23.6,24.6,0,-19,253,0.76,0.16,0.06,0.02,awake
2026-03-30 3:41,0,23.6,24.6,0.02,-18.9,272,0.81,0.15,0.04,0.01,awake
2026-03-30 3:41,0,23.6,24.5,0,-19,57,0.75,0.19,0.05,0.01,awake
2026-03-30 3:41,0,23.6,24.5,0.02,-19,286,0.79,0.15,0.05,0.01,awake
2026-03-30 3:41,0,23.6,24.6,0.08,-19,70,0.7,0.25,0.04,0.01,awake
2026-03-30 3:41,0,23.6,24.6,0.04,-19,91,0.75,0.2,0.03,0.02,awake
2026-03-30 3:41,0,23.6,24.5,0,-19,98,0.8,0.14,0.03,0.02,awake
2026-03-30 3:41,0,23.6,24.6,0,-19,126,0.73,0.21,0.03,0.02,awake
2026-03-30 3:41,0,23.6,24.4,0.07,-19,252,0.75,0.21,0.04,0,awake
2026-03-30 3:41,0,23.6,24.6,0.01,-19,455,0.76,0.19,0.02,0.03,awake
2026-03-30 3:41,0,23.6,24.6,0.04,-19,234,0.77,0.19,0.03,0.01,awake
2026-03-30 3:41,0,23.6,24.6,0.07,-18.9,218,0.86,0.12,0.02,0,awake
2026-03-30 3:41,0,23.6,24.5,0.01,-19,310,0.75,0.18,0.04,0.03,awake
2026-03-30 3:41,0,23.6,24.5,0.09,-19,106,0.83,0.14,0.02,0.01,awake
2026-03-30 3:41,0,23.6,24.6,0,-18.9,805,0.78,0.17,0.03,0.02,awake
2026-03-30 3:41,1,23.6,24.6,0.15,-19,345,0.81,0.16,0.02,0.01,awake
2026-03-30 3:41,0,23.6,24.4,0,-19,417,0.85,0.11,0.03,0.01,awake
2026-03-30 3:41,0,23.6,24.5,0.09,-19,532,0.74,0.19,0.03,0.03,awake
2026-03-30 3:41,0,23.6,24.6,0.06,-18.9,160,0.75,0.13,0.08,0.04,awake
2026-03-30 3:41,0,23.6,24.5,120,-19,302,0.78,0.18,0.03,0.01,awake
2026-03-30 3:41,0,23.6,24.5,120,-18.9,319,0.74,0.17,0.07,0.02,awake
2026-03-30 3:41,0,23.6,24.6,120,-18.9,354,0.74,0.2,0.05,0,awake
2026-03-30 3:41,0,23.6,24.6,120,-19,275,0.76,0.19,0.03,0.01,awake
2026-03-30 3:41,0,23.6,24.5,120,-19,235,0.76,0.14,0.09,0.01,awake
2026-03-30 3:41,0,23.6,24.6,120,-18.9,274,0.72,0.25,0.03,0.01,awake
2026-03-30 3:41,0,23.6,24.6,120,-18.9,665,0.71,0.24,0.03,0.02,awake
2026-03-30 3:41,0,23.6,24.5,120,-19,191,0.76,0.2,0.02,0.01,awake
2026-03-30 3:41,0,23.6,24.6,120,-18.9,256,0.66,0.27,0.06,0.01,awake
2026-03-30 3:41,0,23.6,24.7,120,-19,264,0.71,0.24,0.03,0.01,awake
2026-03-30 3:41,0,23.6,24.6,120,-18.9,447,0.86,0.11,0.03,0.01,awake
2026-03-30 3:41,0,23.6,24.6,120,-19,121,0.75,0.19,0.05,0.01,awake
2026-03-30 3:41,0,23.6,24.5,120,-19,85,0.74,0.2,0.05,0,awake
2026-03-30 3:41,0,23.6,24.6,120,-18.9,305,0.74,0.2,0.05,0.01,awake
2026-03-30 3:41,0,23.6,24.6,120,-19,253,0.7,0.24,0.04,0.02,awake
2026-03-30 3:41,0,23.6,24.5,120,-18.9,318,0.77,0.18,0.04,0.01,awake
2026-03-30 3:41,0,23.6,24.6,120,-19,239,0.79,0.14,0.06,0.01,awake
2026-03-30 3:41,0,23.7,24.5,120,-19,192,0.79,0.15,0.03,0.02,awake
2026-03-30 3:41,0,23.6,24.6,120,-19,396,0.73,0.2,0.07,0.01,awake
2026-03-30 3:41,0,23.6,24.5,120,-18.9,151,0.7,0.19,0.09,0.01,awake
2026-03-30 3:41,0,23.6,24.5,120,-18.9,135,0.71,0.18,0.1,0.01,awake
2026-03-30 3:42,0,23.6,24.5,120,-19,136,0.73,0.2,0.04,0.03,awake
2026-03-30 3:42,1,23.6,24.5,120,-18.9,423,0.73,0.22,0.05,0,awake
2026-03-30 3:42,0,23.6,24.5,120,-18.9,366,0.77,0.18,0.05,0.01,awake
2026-03-30 3:42,0,23.6,24.6,120,-19,222,0.78,0.18,0.02,0.02,awake
2026-03-30 3:42,0,23.7,24.4,120,-19,174,0.76,0.19,0.02,0.04,awake
2026-03-30 3:42,0,23.6,24.5,120,-19,238,0.73,0.22,0.05,0.01,awake
2026-03-30 3:42,0,23.7,24.5,120,-18.9,256,0.76,0.17,0.04,0.02,awake
2026-03-30 3:42,0,23.6,24.5,120,-19,193,0.8,0.13,0.05,0.02,awake
2026-03-30 3:42,0,23.6,24.6,120,-19,453,0.83,0.13,0.02,0.01,awake
2026-03-30 3:42,1,23.6,24.5,120,-19,225,0.82,0.14,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,120,-19,401,0.76,0.15,0.05,0.04,awake
2026-03-30 3:42,0,23.6,24.5,120,-18.9,223,0.79,0.16,0.04,0.01,awake
2026-03-30 3:42,1,23.6,24.6,120,-19,173,0.78,0.15,0.04,0.03,awake
2026-03-30 3:42,0,23.6,24.6,120,-19,131,0.82,0.12,0.04,0.02,awake
2026-03-30 3:42,0,23.5,24.5,120,-19,73,0.75,0.18,0.04,0.02,awake
2026-03-30 3:42,1,23.6,24.7,120,-18.9,308,0.81,0.14,0.03,0.02,awake
2026-03-30 3:42,0,23.6,24.6,120,-19,227,0.82,0.12,0.05,0.01,awake
2026-03-30 3:42,0,23.6,24.6,120,-19,151,0.7,0.22,0.08,0,awake
2026-03-30 3:42,0,23.6,24.6,120,-18.9,249,0.71,0.18,0.09,0.03,awake
2026-03-30 3:42,0,23.6,24.6,120,-19,449,0.81,0.15,0.04,0.01,awake
